
# Surface 0 of 1 surfaces

# Curve title: "f(x,y)"

# Contour 0, label:      2.5
 0.671339  0.150301  2 
 0.656566  0.156936  2 
 0.631542  0.170341  2 
 0.59366  0.190381  2 
 0.555556  0.210164  2 
 0.555126  0.210421  2 
 0.521883  0.230461  2 
 0.488381  0.250501  2 
 0.454643  0.270541  2 
 0.425098  0.290581  2 
 0.395648  0.310621  2 
 0.366314  0.330661  2 
 0.353535  0.339513  2 
 0.338914  0.350701  2 
 0.313202  0.370741  2 
 0.287863  0.390782  2 
 0.262937  0.410822  2 
 0.252525  0.419416  2 
 0.239759  0.430862  2 
 0.218078  0.450902  2 
 0.197001  0.470942  2 
 0.17657  0.490982  2 
 0.156826  0.511022  2 
 0.151515  0.516673  2 
 0.138886  0.531062  2 
 0.122138  0.551102  2 
 0.106218  0.571142  2 
 0.0911662  0.591182  2 
 0.0770267  0.611222  2 
 0.0638449  0.631263  2 
 0.0516684  0.651303  2 
 0.0505051  0.653425  2 
 0.0412256  0.671343  2 
 0.0319252  0.691383  2 
 0.0237363  0.711423  2 
 0.0167079  0.731463  2 
 0.0108927  0.751503  2 
 0.0063463  0.771543  2 
 0.00312864  0.791583  2 
 0.00130377  0.811623  2 
 0.000940517  0.831663  2 
 0.00211307  0.851703  2 
 0.00490157  0.871743  2 
 0.00939282  0.891784  2 
 0.0156811  0.911824  2 
 0.0238692  0.931864  2 
 0.0340692  0.951904  2 
 0.0464042  0.971944  2 
 0.0505051  0.97766  2 
 0.0620336  0.991984  2 
 0.0807528  1.01202  2 
 0.102356  1.03206  2 
 0.127052  1.0521  2 
 0.151515  1.06966  2 
 0.155562  1.07214  2 
 0.191555  1.09218  2 
 0.232054  1.11222  2 
 0.252525  1.12142  2 
 0.28223  1.13226  2 
 0.34283  1.1523  2 
 0.353535  1.15557  2 
 0.426429  1.17234  2 
 0.454545  1.17831  2 
 0.553797  1.19238  2 
 0.555556  1.19262  2 
 0.656566  1.19957  2 
 0.757576  1.1999  2 
 0.858586  1.19355  2 
 0.867496  1.19238  2 
 0.959596  1.1798  2 
 0.994669  1.17234  2 
 1.06061  1.1576  2 
 1.07783  1.1523  2 
 1.13955  1.13226  2 
 1.16162  1.12469  2 
 1.18993  1.11222  2 
 1.23277  1.09218  2 
 1.26263  1.07732  2 
 1.27113  1.07214  2 
 1.30232  1.0521  2 
 1.33152  1.03206  2 
 1.3589  1.01202  2 
 1.36364  1.00837  2 
 1.38161  0.991984  2 
 1.40227  0.971944  2 
 1.42165  0.951904  2 
 1.43983  0.931864  2 

-2.94392 -0.330661  2 
-2.93197 -0.350701  2 
-2.92093 -0.370741  2 
-2.91077 -0.390782  2 
-2.90147 -0.410822  2 
-2.89301 -0.430862  2 
-2.88539 -0.450902  2 
-2.87879 -0.470339  2 
-2.8786 -0.470942  2 
-2.87311 -0.490982  2 
-2.86837 -0.511022  2 
-2.86436 -0.531062  2 
-2.8611 -0.551102  2 
-2.85859 -0.571142  2 
-2.85682 -0.591182  2 
-2.85582 -0.611222  2 
-2.85559 -0.631263  2 
-2.85614 -0.651303  2 
-2.8575 -0.671343  2 
-2.85968 -0.691383  2 
-2.86271 -0.711423  2 
-2.86661 -0.731463  2 
-2.87143 -0.751503  2 
-2.8772 -0.771543  2 
-2.87879 -0.77628  2 
-2.88444 -0.791583  2 
-2.89298 -0.811623  2 
-2.90272 -0.831663  2 
-2.91373 -0.851703  2 
-2.92611 -0.871743  2 
-2.93994 -0.891784  2 
-2.95533 -0.911824  2 
-2.9724 -0.931864  2 
-2.9798 -0.939812  2 
-2.99269 -0.951904  2 
-3.01614 -0.971944  2 
-3.04204 -0.991984  2 
-3.07064 -1.01202  2 
-3.08081 -1.0186  2 
-3.10571 -1.03206  2 
-3.14639 -1.0521  2 
-3.18182 -1.06795  2 
-3.19364 -1.07214  2 
-3.25501 -1.09218  2 
-3.28283 -1.10049  2 
-3.33676 -1.11222  2 
-3.38384 -1.12165  2 
-3.4683 -1.13226  2 
-3.48485 -1.1342  2 
-3.58586 -1.13948  2 
-3.68687 -1.1384  2 

-3.68687 -1.1384  2 
-3.77357 -1.13226  2 
-3.78788 -1.13123  2 
-3.88889 -1.11767  2 
-3.91662 -1.11222  2 
-3.9899 -1.09725  2 
-4.00869 -1.09218  2 
-4.07943 -1.07214  2 
-4.09091 -1.06873  2 
-4.13577 -1.0521  2 
-4.1866 -1.03206  2 
-4.19192 -1.02985  2 
-4.22777 -1.01202  2 
-4.26541 -0.991984  2 
-4.29293 -0.976281  2 
-4.29951 -0.971944  2 
-4.32799 -0.951904  2 
-4.35434 -0.931864  2 
-4.37864 -0.911824  2 
-4.39394 -0.898145  2 
-4.40027 -0.891784  2 
-4.41864 -0.871743  2 
-4.43536 -0.851703  2 
-4.45051 -0.831663  2 
-4.46412 -0.811623  2 
-4.47626 -0.791583  2 
-4.48696 -0.771543  2 
-4.49495 -0.754351  2 
-4.49616 -0.751503  2 
-4.50346 -0.731463  2 
-4.50954 -0.711423  2 
-4.51444 -0.691383  2 
-4.51818 -0.671343  2 
-4.52077 -0.651303  2 
-4.52225 -0.631263  2 
-4.52263 -0.611222  2 
-4.52192 -0.591182  2 
-4.52014 -0.571142  2 
-4.51729 -0.551102  2 
-4.51339 -0.531062  2 
-4.50844 -0.511022  2 
-4.50245 -0.490982  2 
-4.49542 -0.470942  2 
-4.49495 -0.469758  2 
-4.48672 -0.450902  2 
-4.47687 -0.430862  2 
-4.46591 -0.410822  2 
-4.45384 -0.390782  2 
-4.44066 -0.370741  2 
-4.42637 -0.350701  2 
-4.41097 -0.330661  2 
-4.39444 -0.310621  2 
-4.39394 -0.310047  2 
-4.37501 -0.290581  2 
-4.35431 -0.270541  2 
-4.3324 -0.250501  2 
-4.30926 -0.230461  2 
-4.29293 -0.217001  2 
-4.28384 -0.210421  2 
-4.25491 -0.190381  2 
-4.22465 -0.170341  2 
-4.19306 -0.150301  2 
-4.19192 -0.149601  2 
-4.15481 -0.130261  2 
-4.11494 -0.11022  2 
-4.09091 -0.0985342  2 
-4.06981 -0.0901804  2 
-4.01781 -0.0701403  2 
-3.9899 -0.0596626  2 
-3.95654 -0.0501002  2 
-3.88889 -0.0310757  2 
-3.88359 -0.0300601  2 
-3.78788 -0.0119059  2 
-3.76912 -0.01002  2 
-3.68687 -0.00177456  2 
-3.58586 -0.00074066  2 
-3.48485 -0.00931188  2 
-3.48096 -0.01002  2 
-3.38384 -0.0285787  2 
-3.37882 -0.0300601  2 
-3.31396 -0.0501002  2 
-3.28283 -0.0602883  2 
-3.26033 -0.0701403  2 
-3.2169 -0.0901804  2 
-3.18182 -0.107374  2 
-3.17713 -0.11022  2 
-3.14554 -0.130261  2 
-3.1158 -0.150301  2 
-3.08782 -0.170341  2 
-3.08081 -0.175625  2 
-3.06413 -0.190381  2 
-3.04273 -0.210421  2 
-3.02262 -0.230461  2 
-3.00374 -0.250501  2 
-2.98605 -0.270541  2 
-2.9798 -0.278067  2 
-2.97059 -0.290581  2 
-2.95678 -0.310621  2 
-2.94392 -0.330661  2 

-0.227047 -2.83567  2 
-0.250808 -2.85571  2 
-0.252525 -2.85711  2 
-0.278735 -2.87575  2 
-0.307305 -2.89579  2 
-0.336186 -2.91583  2 
-0.353535 -2.92767  2 
-0.367758 -2.93587  2 
-0.402938 -2.95591  2 
-0.438026 -2.97595  2 
-0.454545 -2.98532  2 
-0.477936 -2.99599  2 
-0.521637 -3.01603  2 
-0.555556 -3.03178  2 
-0.567994 -3.03607  2 
-0.625448 -3.05611  2 
-0.656566 -3.06723  2 
-0.695421 -3.07615  2 
-0.757576 -3.09096  2 
-0.810792 -3.09619  2 
-0.858586 -3.1011  2 

-0.858586 -3.1011  2 
-0.93474 -3.09619  2 
-0.959596 -3.0944  2 
-1.02458 -3.07615  2 
-1.06061 -3.06466  2 
-1.07591 -3.05611  2 
-1.10871 -3.03607  2 
-1.1381 -3.01603  2 
-1.16162 -2.99816  2 
-1.16366 -2.99599  2 
-1.1811 -2.97595  2 
-1.19686 -2.95591  2 
-1.21105 -2.93587  2 
-1.22374 -2.91583  2 
-1.23501 -2.89579  2 
-1.24494 -2.87575  2 
-1.25359 -2.85571  2 
-1.261 -2.83567  2 
-1.26263 -2.83049  2 
-1.26642 -2.81563  2 
-1.27063 -2.79559  2 
-1.27395 -2.77555  2 
-1.27639 -2.75551  2 
-1.27796 -2.73547  2 
-1.27868 -2.71543  2 
-1.27854 -2.69539  2 
-1.27756 -2.67535  2 
-1.27572 -2.65531  2 
-1.27302 -2.63527  2 
-1.26946 -2.61523  2 
-1.26501 -2.59519  2 
-1.26263 -2.58622  2 
-1.25915 -2.57515  2 
-1.2518 -2.55511  2 
-1.24338 -2.53507  2 
-1.23386 -2.51503  2 
-1.22321 -2.49499  2 
-1.21137 -2.47495  2 
-1.19832 -2.45491  2 
-1.18399 -2.43487  2 
-1.16832 -2.41483  2 
-1.16162 -2.40691  2 
-1.1492 -2.39479  2 
-1.12705 -2.37475  2 
-1.10312 -2.35471  2 
-1.0773 -2.33467  2 
-1.06061 -2.3226  2 
-1.04682 -2.31463  2 
-1.00986 -2.29459  2 
-0.970291 -2.27455  2 
-0.959596 -2.26945  2 
-0.918476 -2.25451  2 
-0.859988 -2.23447  2 
-0.858586 -2.23401  2 
-0.773468 -2.21443  2 
-0.757576 -2.21093  2 
-0.656566 -2.19734  2 
-0.60057 -2.19439  2 
-0.555556 -2.19206  2 
-0.469893 -2.19439  2 
-0.454545 -2.19484  2 
-0.353535 -2.20658  2 
-0.315896 -2.21443  2 
-0.252525 -2.22928  2 
-0.237122 -2.23447  2 
-0.184202 -2.25451  2 
-0.151515 -2.26882  2 
-0.141331 -2.27455  2 
-0.109941 -2.29459  2 
-0.0832624 -2.31463  2 
-0.0608335 -2.33467  2 
-0.0505051 -2.34565  2 
-0.0433625 -2.35471  2 
-0.0302562 -2.37475  2 
-0.0198627 -2.39479  2 
-0.0119686 -2.41483  2 
-0.00638449 -2.43487  2 
-0.00294087 -2.45491  2 
-0.00148592 -2.47495  2 
-0.00188289 -2.49499  2 
-0.00400818 -2.51503  2 
-0.00774964 -2.53507  2 
-0.0130052 -2.55511  2 
-0.0196814 -2.57515  2 
-0.0276929 -2.59519  2 
-0.0369608 -2.61523  2 
-0.0474126 -2.63527  2 
-0.0505051 -2.64056  2 
-0.0599535 -2.65531  2 
-0.0739724 -2.67535  2 
-0.0890356 -2.69539  2 
-0.105076 -2.71543  2 
-0.122032 -2.73547  2 
-0.139845 -2.75551  2 
-0.151515 -2.768  2 
-0.159395 -2.77555  2 
-0.181287 -2.79559  2 
-0.203857 -2.81563  2 
-0.227047 -2.83567  2 


# Contour 2, label:      1.5
-0.959596  3.13946  1.5 
-0.99599  3.13627  1.5 
-1.06061  3.13012  1.5 
-1.16162  3.13358  1.5 

-0.219951  4.73948  1.5 
-0.151515  4.72816  1.5 
-0.116005  4.71944  1.5 
-0.0505051  4.70215  1.5 
-0.0425583  4.6994  1.5 
 0.0119332  4.67936  1.5 
 0.0505051  4.66397  1.5 
 0.0600721  4.65932  1.5 
 0.0988764  4.63928  1.5 
 0.134628  4.61924  1.5 
 0.151515  4.60909  1.5 
 0.165701  4.5992  1.5 
 0.19258  4.57916  1.5 
 0.217372  4.55912  1.5 
 0.240194  4.53908  1.5 
 0.252525  4.52739  1.5 
 0.26042  4.51904  1.5 
 0.27802  4.499  1.5 
 0.294134  4.47896  1.5 
 0.308826  4.45892  1.5 
 0.322157  4.43888  1.5 
 0.334182  4.41884  1.5 
 0.34495  4.3988  1.5 
 0.353535  4.38082  1.5 
 0.354452  4.37876  1.5 
 0.362365  4.35872  1.5 
 0.369231  4.33868  1.5 
 0.375081  4.31864  1.5 
 0.379943  4.2986  1.5 
 0.383842  4.27856  1.5 
 0.386801  4.25852  1.5 
 0.388841  4.23848  1.5 
 0.389983  4.21844  1.5 
 0.390244  4.1984  1.5 
 0.389641  4.17836  1.5 
 0.388189  4.15832  1.5 
 0.3859  4.13828  1.5 
 0.382789  4.11824  1.5 
 0.378865  4.0982  1.5 
 0.374138  4.07816  1.5 
 0.368619  4.05812  1.5 
 0.362313  4.03808  1.5 
 0.355229  4.01804  1.5 
 0.353535  4.01372  1.5 
 0.347143  3.998  1.5 
 0.338219  3.97796  1.5 
 0.32853  3.95792  1.5 
 0.318084  3.93788  1.5 
 0.306887  3.91784  1.5 
 0.294945  3.8978  1.5 
 0.282265  3.87776  1.5 
 0.26885  3.85772  1.5 
 0.254705  3.83768  1.5 
 0.252525  3.83474  1.5 
 0.239324  3.81764  1.5 
 0.223149  3.7976  1.5 
 0.206282  3.77756  1.5 
 0.188727  3.75752  1.5 
 0.170494  3.73747  1.5 
 0.151587  3.71743  1.5 
 0.131079  3.69739  1.5 
 0.10995  3.67735  1.5 
 0.0882154  3.65731  1.5 
 0.0658853  3.63727  1.5 
 0.0505051  3.62382  1.5 
 0.0425169  3.61723  1.5 
 0.0176817  3.59719  1.5 
-0.00764783  3.57715  1.5 
-0.0334573  3.55711  1.5 
-0.0505051  3.54412  1.5 
-0.060412  3.53707  1.5 
-0.0890162  3.51703  1.5 
-0.117954  3.49699  1.5 
-0.147209  3.47695  1.5 
-0.151515  3.47404  1.5 
-0.179  3.45691  1.5 
-0.211319  3.43687  1.5 
-0.243752  3.41683  1.5 
-0.252525  3.41144  1.5 
-0.27887  3.39679  1.5 
-0.31483  3.37675  1.5 
-0.350633  3.35671  1.5 
-0.353535  3.35509  1.5 
-0.390608  3.33667  1.5 
-0.430459  3.31663  1.5 
-0.454545  3.3044  1.5 
-0.472335  3.29659  1.5 
-0.517305  3.27655  1.5 
-0.555556  3.25913  1.5 
-0.562442  3.25651  1.5 
-0.614069  3.23647  1.5 
-0.656566  3.21941  1.5 
-0.665853  3.21643  1.5 
-0.726423  3.19639  1.5 
-0.757576  3.18564  1.5 
-0.793576  3.17635  1.5 
-0.858586  3.15859  1.5 
-0.871356  3.15631  1.5 
-0.959596  3.13946  1.5 

-1.16162  3.13358  1.5 
-1.17584  3.13627  1.5 
-1.26263  3.155  1.5 
-1.26579  3.15631  1.5 
-1.31047  3.17635  1.5 
-1.34919  3.19639  1.5 
-1.36364  3.20467  1.5 
-1.378  3.21643  1.5 
-1.40041  3.23647  1.5 
-1.42057  3.25651  1.5 
-1.43872  3.27655  1.5 
-1.45508  3.29659  1.5 
-1.46465  3.30941  1.5 
-1.46894  3.31663  1.5 
-1.48003  3.33667  1.5 
-1.49013  3.35671  1.5 
-1.49931  3.37675  1.5 
-1.50765  3.39679  1.5 
-1.51519  3.41683  1.5 
-1.52201  3.43687  1.5 
-1.52814  3.45691  1.5 
-1.53364  3.47695  1.5 
-1.53853  3.49699  1.5 
-1.54286  3.51703  1.5 
-1.54665  3.53707  1.5 
-1.54993  3.55711  1.5 
-1.55274  3.57715  1.5 
-1.55508  3.59719  1.5 
-1.55698  3.61723  1.5 
-1.55846  3.63727  1.5 
-1.55953  3.65731  1.5 
-1.56021  3.67735  1.5 
-1.5605  3.69739  1.5 
-1.56043  3.71743  1.5 
-1.55999  3.73747  1.5 
-1.5592  3.75752  1.5 
-1.55806  3.77756  1.5 
-1.55658  3.7976  1.5 
-1.55476  3.81764  1.5 
-1.55261  3.83768  1.5 
-1.55012  3.85772  1.5 
-1.5473  3.87776  1.5 
-1.54415  3.8978  1.5 
-1.54066  3.91784  1.5 
-1.53685  3.93788  1.5 
-1.53269  3.95792  1.5 
-1.52819  3.97796  1.5 
-1.52335  3.998  1.5 
-1.51815  4.01804  1.5 
-1.5126  4.03808  1.5 
-1.50668  4.05812  1.5 
-1.50039  4.07816  1.5 
-1.49372  4.0982  1.5 
-1.48666  4.11824  1.5 
-1.47919  4.13828  1.5 
-1.47131  4.15832  1.5 
-1.46465  4.17439  1.5 
-1.46283  4.17836  1.5 
-1.4532  4.1984  1.5 
-1.44308  4.21844  1.5 
-1.43246  4.23848  1.5 
-1.42132  4.25852  1.5 
-1.40963  4.27856  1.5 
-1.39738  4.2986  1.5 
-1.38454  4.31864  1.5 
-1.37109  4.33868  1.5 
-1.36364  4.3493  1.5 
-1.35625  4.35872  1.5 
-1.33985  4.37876  1.5 
-1.32272  4.3988  1.5 
-1.30481  4.41884  1.5 
-1.28609  4.43888  1.5 
-1.26652  4.45892  1.5 
-1.26263  4.46276  1.5 
-1.24394  4.47896  1.5 
-1.21987  4.499  1.5 
-1.19476  4.51904  1.5 
-1.16856  4.53908  1.5 
-1.16162  4.54421  1.5 
-1.1382  4.55912  1.5 
-1.10552  4.57916  1.5 
-1.07153  4.5992  1.5 
-1.06061  4.60543  1.5 
-1.03186  4.61924  1.5 
-0.988727  4.63928  1.5 
-0.959596  4.65238  1.5 
-0.94069  4.65932  1.5 
-0.884652  4.67936  1.5 
-0.858586  4.68845  1.5 
-0.818386  4.6994  1.5 
-0.757576  4.71567  1.5 
-0.738261  4.71944  1.5 
-0.656566  4.73524  1.5 
-0.622515  4.73948  1.5 
-0.555556  4.74782  1.5 
-0.454545  4.7537  1.5 
-0.353535  4.75276  1.5 
-0.252525  4.74455  1.5 
-0.219951  4.73948  1.5 

 1.96658  0.410822  1.5 
 1.9697  0.391078  1.5 
 1.96974  0.390782  1.5 
 1.97265  0.370741  1.5 
 1.97549  0.350701  1.5 
 1.97825  0.330661  1.5 
 1.98094  0.310621  1.5 
 1.98356  0.290581  1.5 
 1.98611  0.270541  1.5 
 1.98859  0.250501  1.5 
 1.99099  0.230461  1.5 
 1.99333  0.210421  1.5 
 1.9956  0.190381  1.5 
 1.99779  0.170341  1.5 
 1.9999  0.150301  1.5 
 2.00194  0.130261  1.5 
 2.00389  0.11022  1.5 
 2.00576  0.0901804  1.5 
 2.00753  0.0701403  1.5 
 2.00921  0.0501002  1.5 
 2.01078  0.0300601  1.5 
 2.01223  0.01002  1.5 
 2.01356 -0.01002  1.5 
 2.01475 -0.0300601  1.5 
 2.0158 -0.0501002  1.5 
 2.01668 -0.0701403  1.5 
 2.01738 -0.0901804  1.5 
 2.01788 -0.11022  1.5 
 2.01815 -0.130261  1.5 
 2.01818 -0.150301  1.5 
 2.01793 -0.170341  1.5 
 2.01737 -0.190381  1.5 
 2.01645 -0.210421  1.5 
 2.01515 -0.230461  1.5 
 2.01339 -0.250501  1.5 
 2.01114 -0.270541  1.5 
 2.00831 -0.290581  1.5 
 2.00483 -0.310621  1.5 
 2.00062 -0.330661  1.5 
 1.99556 -0.350701  1.5 
 1.98954 -0.370741  1.5 
 1.98241 -0.390782  1.5 
 1.97402 -0.410822  1.5 
 1.9697 -0.419873  1.5 
 1.96291 -0.430862  1.5 
 1.94852 -0.450902  1.5 
 1.93127 -0.470942  1.5 
 1.91059 -0.490982  1.5 
 1.88574 -0.511022  1.5 
 1.86869 -0.522849  1.5 
 1.84851 -0.531062  1.5 
 1.78798 -0.551102  1.5 
 1.76768 -0.556681  1.5 
 1.66667 -0.562676  1.5 
 1.56566 -0.551718  1.5 

-0.491264  0.991984  1.5 
-0.487813  1.01202  1.5 
-0.482996  1.03206  1.5 
-0.47674  1.0521  1.5 
-0.468959  1.07214  1.5 
-0.459558  1.09218  1.5 
-0.454545  1.10133  1.5 
-0.448388  1.11222  1.5 
-0.435308  1.13226  1.5 
-0.420201  1.1523  1.5 
-0.402901  1.17234  1.5 
-0.383217  1.19238  1.5 
-0.36093  1.21242  1.5 
-0.353535  1.21846  1.5 
-0.335348  1.23246  1.5 
-0.306328  1.25251  1.5 
-0.273688  1.27255  1.5 
-0.252525  1.2843  1.5 
-0.236351  1.29259  1.5 
-0.193358  1.31263  1.5 
-0.151515  1.33006  1.5 
-0.144561  1.33267  1.5 
-0.0866027  1.35271  1.5 
-0.0505051  1.36399  1.5 
-0.0185556  1.37275  1.5 
 0.0505051  1.39002  1.5 
 0.0635018  1.39279  1.5 
 0.151515  1.41011  1.5 
