1	1
2	0.999999
3	0.999505
4	0.993728
5	0.976364
6	0.947339
7	0.910551
8	0.870047
9	0.82871
10	0.788287
11	0.74972
12	0.713447
13	0.679613
14	0.648195
15	0.619084
16	0.592128
17	0.567163
18	0.544019
19	0.522539
20	0.502571
21	0.483979
22	0.46664
23	0.450439
24	0.435277
25	0.421062
26	0.407714
27	0.395159
28	0.38333
29	0.372171
30	0.361626
31	0.351649
32	0.342195
33	0.333227
34	0.324707
35	0.316605
36	0.308891
37	0.301538
38	0.294522
39	0.287821
40	0.281414
41	0.275282
42	0.269409
43	0.263779
44	0.258376
45	0.253189
46	0.248203
47	0.243409
48	0.238794
49	0.23435
50	0.230067
51	0.225937
52	0.221951
53	0.218102
54	0.214384
55	0.21079
56	0.207313
57	0.203949
58	0.200691
59	0.197535
60	0.194477
61	0.191511
62	0.188634
63	0.185842
64	0.183131
65	0.180497
66	0.177938
67	0.17545
68	0.17303
69	0.170676
70	0.168385
71	0.166154
72	0.163982
73	0.161865
74	0.159802
75	0.157791
76	0.15583
77	0.153917
78	0.15205
79	0.150227
80	0.148448
81	0.14671
82	0.145012
83	0.143353
84	0.141732
85	0.140146
86	0.138596
87	0.13708
88	0.135596
89	0.134144
90	0.132722
91	0.131331
92	0.129968
93	0.128633
94	0.127325
95	0.126044
96	0.124788
97	0.123557
98	0.122349
99	0.121165
100	0.120004
101	0.118865
102	0.117747
103	0.11665
104	0.115573
105	0.114516
106	0.113478
107	0.112458
108	0.111457
109	0.110473
110	0.109507
111	0.108557
112	0.107624
113	0.106706
114	0.105804
115	0.104917
116	0.104045
117	0.103187
118	0.102343
119	0.101513
120	0.100696
121	0.0998927
122	0.0991016
123	0.0983229
124	0.0975564
125	0.0968017
126	0.0960586
127	0.0953268
128	0.0946061
129	0.0938961
130	0.0931967
131	0.0925077
132	0.0918288
133	0.0911597
134	0.0905003
135	0.0898504
136	0.0892097
137	0.0885781
138	0.0879554
139	0.0873413
140	0.0867358
141	0.0861386
142	0.0855495
143	0.0849685
144	0.0843953
145	0.0838297
146	0.0832717
147	0.0827211
148	0.0821776
149	0.0816413
150	0.0811119
151	0.0805894
152	0.0800735
153	0.0795642
154	0.0790613
155	0.0785647
156	0.0780743
157	0.07759
158	0.0771117
159	0.0766392
160	0.0761725
161	0.0757114
162	0.0752559
163	0.0748058
164	0.0743611
165	0.0739216
166	0.0734873
167	0.073058
168	0.0726337
169	0.0722144
170	0.0717998
171	0.07139
172	0.0709848
173	0.0705842
174	0.0701881
175	0.0697964
176	0.069409
177	0.0690259
178	0.0686471
179	0.0682723
180	0.0679016
181	0.067535
182	0.0671722
183	0.0668134
184	0.0664583
185	0.066107
186	0.0657594
187	0.0654154
188	0.065075
189	0.0647382
190	0.0644048
191	0.0640748
192	0.0637481
193	0.0634248
194	0.0631048
195	0.0627879
196	0.0624743
197	0.0621637
198	0.0618562
199	0.0615517
200	0.0612503
201	0.0609517
202	0.0606561
203	0.0603633
204	0.0600733
205	0.0597861
206	0.0595016
207	0.0592198
208	0.0589407
209	0.0586642
210	0.0583902
211	0.0581189
212	0.05785
213	0.0575836
214	0.0573196
215	0.0570581
216	0.0567989
217	0.0565421
218	0.0562875
219	0.0560353
220	0.0557853
221	0.0555375
222	0.055292
223	0.0550485
224	0.0548072
225	0.0545681
226	0.054331
227	0.0540959
228	0.0538629
229	0.0536319
230	0.0534028
231	0.0531757
232	0.0529505
233	0.0527272
234	0.0525058
235	0.0522862
236	0.0520685
237	0.0518526
238	0.0516384
239	0.051426
240	0.0512154
241	0.0510065
242	0.0507992
243	0.0505937
244	0.0503898
245	0.0501875
246	0.0499869
247	0.0497878
248	0.0495904
249	0.0493945
250	0.0492001
251	0.0490073
252	0.0488159
253	0.0486261
254	0.0484377
255	0.0482508
256	0.0480653
257	0.0478812
258	0.0476986
259	0.0475173
260	0.0473374
261	0.0471588
262	0.0469816
263	0.0468057
264	0.0466312
265	0.0464579
266	0.0462859
267	0.0461152
268	0.0459457
269	0.0457775
270	0.0456105
271	0.0454447
272	0.0452801
273	0.0451167
274	0.0449545
275	0.0447935
276	0.0446336
277	0.0444748
278	0.0443171
279	0.0441606
280	0.0440052
281	0.0438508
282	0.0436976
283	0.0435454
284	0.0433942
285	0.0432441
286	0.0430951
287	0.042947
288	0.0428
289	0.042654
290	0.042509
291	0.0423649
292	0.0422219
293	0.0420798
294	0.0419386
295	0.0417984
296	0.0416591
297	0.0415208
298	0.0413833
299	0.0412468
300	0.0411112
301	0.0409764
302	0.0408426
303	0.0407096
304	0.0405774
305	0.0404462
306	0.0403157
307	0.0401862
308	0.0400574
309	0.0399295
310	0.0398023
311	0.039676
312	0.0395505
313	0.0394258
314	0.0393018
315	0.0391787
316	0.0390563
317	0.0389347
318	0.0388138
319	0.0386936
320	0.0385743
321	0.0384556
322	0.0383377
323	0.0382205
324	0.038104
325	0.0379882
326	0.0378731
327	0.0377587
328	0.037645
329	0.037532
330	0.0374197
331	0.037308
332	0.037197
333	0.0370867
334	0.036977
335	0.0368679
336	0.0367595
337	0.0366518
338	0.0365446
339	0.0364381
340	0.0363322
341	0.0362269
342	0.0361223
343	0.0360182
344	0.0359147
345	0.0358118
346	0.0357095
347	0.0356078
348	0.0355067
349	0.0354061
350	0.0353062
351	0.0352067
352	0.0351079
353	0.0350095
354	0.0349118
355	0.0348145
356	0.0347179
357	0.0346217
358	0.0345261
359	0.034431
360	0.0343364
361	0.0342424
362	0.0341489
363	0.0340558
364	0.0339633
365	0.0338713
366	0.0337798
367	0.0336887
368	0.0335982
369	0.0335081
370	0.0334186
371	0.0333295
372	0.0332409
373	0.0331527
374	0.033065
375	0.0329778
376	0.032891
377	0.0328047
378	0.0327189
379	0.0326335
380	0.0325485
381	0.032464
382	0.0323799
383	0.0322962
384	0.032213
385	0.0321302
386	0.0320479
387	0.0319659
388	0.0318844
389	0.0318033
390	0.0317226
391	0.0316423
392	0.0315624
393	0.0314829
394	0.0314038
395	0.0313251
396	0.0312468
397	0.0311689
398	0.0310914
399	0.0310143
400	0.0309375
401	0.0308611
402	0.0307851
403	0.0307095
404	0.0306343
405	0.0305594
406	0.0304849
407	0.0304107
408	0.0303369
409	0.0302635
410	0.0301904
411	0.0301176
412	0.0300453
413	0.0299732
414	0.0299015
415	0.0298302
416	0.0297592
417	0.0296885
418	0.0296182
419	0.0295481
420	0.0294785
421	0.0294091
422	0.0293401
423	0.0292714
424	0.029203
425	0.029135
426	0.0290672
427	0.0289998
428	0.0289327
429	0.0288659
430	0.0287994
431	0.0287332
432	0.0286673
433	0.0286017
434	0.0285364
435	0.0284714
436	0.0284067
437	0.0283423
438	0.0282782
439	0.0282144
440	0.0281508
441	0.0280876
442	0.0280246
443	0.0279619
444	0.0278995
445	0.0278374
446	0.0277756
447	0.027714
448	0.0276527
449	0.0275916
450	0.0275309
451	0.0274704
452	0.0274101
453	0.0273502
454	0.0272905
455	0.027231
456	0.0271718
457	0.0271129
458	0.0270542
459	0.0269958
460	0.0269376
461	0.0268797
462	0.026822
463	0.0267646
464	0.0267074
465	0.0266505
466	0.0265938
467	0.0265373
468	0.0264811
469	0.0264251
470	0.0263694
471	0.0263139
472	0.0262586
473	0.0262036
474	0.0261488
475	0.0260942
476	0.0260398
477	0.0259857
478	0.0259318
479	0.0258781
480	0.0258247
481	0.0257714
482	0.0257184
483	0.0256656
484	0.025613
485	0.0255606
486	0.0255085
487	0.0254565
488	0.0254048
489	0.0253533
490	0.025302
491	0.0252509
492	0.0252
493	0.0251493
494	0.0250988
495	0.0250485
496	0.0249984
497	0.0249485
498	0.0248988
499	0.0248493
500	0.0248
501	0.0247509
502	0.024702
503	0.0246533
504	0.0246048
505	0.0245564
506	0.0245083
507	0.0244603
508	0.0244126
509	0.024365
510	0.0243176
511	0.0242704
512	0.0242233
513	0.0241765
514	0.0241298
515	0.0240833
516	0.024037
517	0.0239909
518	0.0239449
519	0.0238992
520	0.0238536
521	0.0238081
522	0.0237629
523	0.0237178
524	0.0236729
525	0.0236281
526	0.0235835
527	0.0235391
528	0.0234949
529	0.0234508
530	0.0234069
531	0.0233632
532	0.0233196
533	0.0232762
534	0.0232329
535	0.0231898
536	0.0231469
537	0.0231041
538	0.0230615
539	0.023019
540	0.0229767
541	0.0229345
542	0.0228925
543	0.0228507
544	0.022809
545	0.0227674
546	0.0227261
547	0.0226848
548	0.0226437
549	0.0226028
550	0.022562
551	0.0225213
552	0.0224808
553	0.0224405
554	0.0224003
555	0.0223602
556	0.0223203
557	0.0222805
558	0.0222409
559	0.0222014
560	0.022162
561	0.0221228
562	0.0220837
563	0.0220447
564	0.0220059
565	0.0219673
566	0.0219287
567	0.0218903
568	0.0218521
569	0.0218139
570	0.0217759
571	0.0217381
572	0.0217003
573	0.0216627
574	0.0216253
575	0.0215879
576	0.0215507
577	0.0215136
578	0.0214766
579	0.0214398
580	0.0214031
581	0.0213665
582	0.0213301
583	0.0212937
584	0.0212575
585	0.0212214
586	0.0211855
587	0.0211496
588	0.0211139
589	0.0210783
590	0.0210428
591	0.0210074
592	0.0209722
593	0.0209371
594	0.0209021
595	0.0208672
596	0.0208324
597	0.0207977
598	0.0207632
599	0.0207288
600	0.0206944
601	0.0206602
602	0.0206262
603	0.0205922
604	0.0205583
605	0.0205246
606	0.0204909
607	0.0204574
608	0.020424
609	0.0203906
610	0.0203574
611	0.0203243
612	0.0202913
613	0.0202585
614	0.0202257
615	0.020193
616	0.0201604
617	0.020128
618	0.0200956
619	0.0200634
620	0.0200312
621	0.0199992
622	0.0199672
623	0.0199354
624	0.0199036
625	0.019872
626	0.0198405
627	0.019809
628	0.0197777
629	0.0197464
630	0.0197153
631	0.0196843
632	0.0196533
633	0.0196225
634	0.0195917
635	0.019561
636	0.0195305
637	0.0195
638	0.0194696
639	0.0194394
640	0.0194092
641	0.0193791
642	0.0193491
643	0.0193192
644	0.0192894
645	0.0192597
646	0.01923
647	0.0192005
648	0.0191711
649	0.0191417
650	0.0191124
651	0.0190833
652	0.0190542
653	0.0190252
654	0.0189963
655	0.0189674
656	0.0189387
657	0.01891
658	0.0188815
659	0.018853
660	0.0188246
661	0.0187963
662	0.0187681
663	0.0187399
664	0.0187119
665	0.0186839
666	0.018656
667	0.0186282
668	0.0186005
669	0.0185729
670	0.0185453
671	0.0185179
672	0.0184905
673	0.0184632
674	0.0184359
675	0.0184088
676	0.0183817
677	0.0183547
678	0.0183278
679	0.018301
680	0.0182742
681	0.0182475
682	0.0182209
683	0.0181944
684	0.018168
685	0.0181416
686	0.0181153
687	0.0180891
688	0.018063
689	0.0180369
690	0.0180109
691	0.017985
692	0.0179592
693	0.0179334
694	0.0179077
695	0.0178821
696	0.0178566
697	0.0178311
698	0.0178057
699	0.0177804
700	0.0177551
701	0.0177299
702	0.0177048
703	0.0176798
704	0.0176548
705	0.0176299
706	0.0176051
707	0.0175803
708	0.0175556
709	0.017531
710	0.0175064
711	0.017482
712	0.0174576
713	0.0174332
714	0.0174089
715	0.0173847
716	0.0173606
717	0.0173365
718	0.0173125
719	0.0172885
720	0.0172647
721	0.0172409
722	0.0172171
723	0.0171934
724	0.0171698
725	0.0171463
726	0.0171228
727	0.0170993
728	0.017076
729	0.0170527
730	0.0170295
731	0.0170063
732	0.0169832
733	0.0169601
734	0.0169372
735	0.0169143
736	0.0168914
737	0.0168686
738	0.0168459
739	0.0168232
740	0.0168006
741	0.016778
742	0.0167555
743	0.0167331
744	0.0167107
745	0.0166884
746	0.0166662
747	0.016644
748	0.0166219
749	0.0165998
750	0.0165778
751	0.0165558
752	0.0165339
753	0.0165121
754	0.0164903
755	0.0164686
756	0.0164469
757	0.0164253
758	0.0164037
759	0.0163822
760	0.0163608
761	0.0163394
762	0.0163181
763	0.0162968
764	0.0162756
765	0.0162544
766	0.0162333
767	0.0162123
768	0.0161913
769	0.0161703
770	0.0161494
771	0.0161286
772	0.0161078
773	0.0160871
774	0.0160664
775	0.0160458
776	0.0160252
777	0.0160047
778	0.0159842
779	0.0159638
780	0.0159435
781	0.0159232
782	0.0159029
783	0.0158827
784	0.0158625
785	0.0158424
786	0.0158224
787	0.0158024
788	0.0157824
789	0.0157625
790	0.0157427
791	0.0157229
792	0.0157031
793	0.0156834
794	0.0156638
795	0.0156442
796	0.0156246
797	0.0156051
798	0.0155856
799	0.0155662
800	0.0155469
801	0.0155276
802	0.0155083
803	0.0154891
804	0.0154699
805	0.0154508
806	0.0154317
807	0.0154127
808	0.0153937
809	0.0153748
810	0.0153559
811	0.0153371
812	0.0153183
813	0.0152995
814	0.0152808
815	0.0152621
816	0.0152435
817	0.015225
818	0.0152064
819	0.015188
820	0.0151695
821	0.0151512
822	0.0151328
823	0.0151145
824	0.0150963
825	0.0150781
826	0.0150599
827	0.0150418
828	0.0150237
829	0.0150057
830	0.0149877
831	0.0149697
832	0.0149518
833	0.0149339
834	0.0149161
835	0.0148983
836	0.0148806
837	0.0148629
838	0.0148453
839	0.0148277
840	0.0148101
841	0.0147926
842	0.0147751
843	0.0147576
844	0.0147402
845	0.0147229
846	0.0147056
847	0.0146883
848	0.014671
849	0.0146538
850	0.0146367
851	0.0146196
852	0.0146025
853	0.0145854
854	0.0145684
855	0.0145515
856	0.0145346
857	0.0145177
858	0.0145008
859	0.014484
860	0.0144673
861	0.0144506
862	0.0144339
863	0.0144172
864	0.0144006
865	0.014384
866	0.0143675
867	0.014351
868	0.0143346
869	0.0143181
870	0.0143018
871	0.0142854
872	0.0142691
873	0.0142528
874	0.0142366
875	0.0142204
876	0.0142043
877	0.0141881
878	0.014172
879	0.014156
880	0.01414
881	0.014124
882	0.0141081
883	0.0140922
884	0.0140763
885	0.0140605
886	0.0140447
887	0.0140289
888	0.0140132
889	0.0139975
890	0.0139818
891	0.0139662
892	0.0139506
893	0.0139351
894	0.0139195
895	0.0139041
896	0.0138886
897	0.0138732
898	0.0138578
899	0.0138425
900	0.0138272
901	0.0138119
902	0.0137966
903	0.0137814
904	0.0137663
905	0.0137511
906	0.013736
907	0.0137209
908	0.0137059
909	0.0136909
910	0.0136759
911	0.0136609
912	0.013646
913	0.0136311
914	0.0136163
915	0.0136015
916	0.0135867
917	0.0135719
918	0.0135572
919	0.0135425
920	0.0135279
921	0.0135133
922	0.0134987
923	0.0134841
924	0.0134696
925	0.0134551
926	0.0134406
927	0.0134262
928	0.0134118
929	0.0133974
930	0.0133831
931	0.0133687
932	0.0133545
933	0.0133402
934	0.013326
935	0.0133118
936	0.0132976
937	0.0132835
938	0.0132694
939	0.0132553
940	0.0132413
941	0.0132273
942	0.0132133
943	0.0131993
944	0.0131854
945	0.0131715
946	0.0131577
947	0.0131438
948	0.01313
949	0.0131162
950	0.0131025
951	0.0130888
952	0.0130751
953	0.0130614
954	0.0130478
955	0.0130342
956	0.0130206
957	0.0130071
958	0.0129935
959	0.01298
960	0.0129666
961	0.0129531
962	0.0129397
963	0.0129264
964	0.012913
965	0.0128997
966	0.0128864
967	0.0128731
968	0.0128599
969	0.0128466
970	0.0128335
971	0.0128203
972	0.0128072
973	0.0127941
974	0.012781
975	0.0127679
976	0.0127549
977	0.0127419
978	0.0127289
979	0.012716
980	0.012703
981	0.0126901
982	0.0126773
983	0.0126644
984	0.0126516
985	0.0126388
986	0.0126261
987	0.0126133
988	0.0126006
989	0.0125879
990	0.0125752
991	0.0125626
992	0.01255
993	0.0125374
994	0.0125248
995	0.0125123
996	0.0124998
997	0.0124873
998	0.0124748
999	0.0124624
1000	0.01245
1001	0.0124376
1002	0.0124252
1003	0.0124129
1004	0.0124006
1005	0.0123883
1006	0.012376
1007	0.0123638
1008	0.0123516
1009	0.0123394
1010	0.0123272
1011	0.0123151
1012	0.012303
1013	0.0122909
1014	0.0122788
1015	0.0122667
1016	0.0122547
1017	0.0122427
1018	0.0122307
1019	0.0122188
1020	0.0122068
1021	0.0121949
1022	0.012183
1023	0.0121712
1024	0.0121593
1025	0.0121475
1026	0.0121357
1027	0.012124
1028	0.0121122
1029	0.0121005
1030	0.0120888
1031	0.0120771
1032	0.0120655
1033	0.0120538
1034	0.0120422
1035	0.0120306
1036	0.0120191
1037	0.0120075
1038	0.011996
1039	0.0119845
1040	0.011973
1041	0.0119615
1042	0.0119501
1043	0.0119387
1044	0.0119273
1045	0.0119159
1046	0.0119046
1047	0.0118933
1048	0.011882
1049	0.0118707
1050	0.0118594
1051	0.0118482
1052	0.011837
1053	0.0118258
1054	0.0118146
1055	0.0118034
1056	0.0117923
1057	0.0117812
1058	0.0117701
1059	0.011759
1060	0.011748
1061	0.0117369
1062	0.0117259
1063	0.0117149
1064	0.011704
1065	0.011693
1066	0.0116821
1067	0.0116712
1068	0.0116603
1069	0.0116494
1070	0.0116386
1071	0.0116277
1072	0.0116169
1073	0.0116062
1074	0.0115954
1075	0.0115846
1076	0.0115739
1077	0.0115632
1078	0.0115525
1079	0.0115419
1080	0.0115312
1081	0.0115206
1082	0.01151
1083	0.0114994
1084	0.0114888
1085	0.0114783
1086	0.0114677
1087	0.0114572
1088	0.0114467
1089	0.0114363
1090	0.0114258
1091	0.0114154
1092	0.011405
1093	0.0113946
1094	0.0113842
1095	0.0113738
1096	0.0113635
1097	0.0113532
1098	0.0113429
1099	0.0113326
1100	0.0113223
1101	0.0113121
1102	0.0113018
1103	0.0112916
1104	0.0112814
1105	0.0112713
1106	0.0112611
1107	0.011251
1108	0.0112409
1109	0.0112308
1110	0.0112207
1111	0.0112106
1112	0.0112006
1113	0.0111905
1114	0.0111805
1115	0.0111705
1116	0.0111606
1117	0.0111506
1118	0.0111407
1119	0.0111308
1120	0.0111209
1121	0.011111
1122	0.0111011
1123	0.0110913
1124	0.0110814
1125	0.0110716
1126	0.0110618
1127	0.011052
1128	0.0110423
1129	0.0110325
1130	0.0110228
1131	0.0110131
1132	0.0110034
1133	0.0109937
1134	0.010984
1135	0.0109744
1136	0.0109648
1137	0.0109552
1138	0.0109456
1139	0.010936
1140	0.0109264
1141	0.0109169
1142	0.0109074
1143	0.0108979
1144	0.0108884
1145	0.0108789
1146	0.0108694
1147	0.01086
1148	0.0108506
1149	0.0108412
1150	0.0108318
1151	0.0108224
1152	0.010813
1153	0.0108037
1154	0.0107943
1155	0.010785
1156	0.0107757
1157	0.0107665
1158	0.0107572
1159	0.0107479
1160	0.0107387
1161	0.0107295
1162	0.0107203
1163	0.0107111
1164	0.0107019
1165	0.0106928
1166	0.0106836
1167	0.0106745
1168	0.0106654
1169	0.0106563
1170	0.0106472
1171	0.0106382
1172	0.0106291
1173	0.0106201
1174	0.0106111
1175	0.0106021
1176	0.0105931
1177	0.0105841
1178	0.0105752
1179	0.0105662
1180	0.0105573
1181	0.0105484
1182	0.0105395
1183	0.0105306
1184	0.0105218
1185	0.0105129
1186	0.0105041
1187	0.0104953
1188	0.0104865
1189	0.0104777
1190	0.0104689
1191	0.0104601
1192	0.0104514
1193	0.0104427
1194	0.0104339
1195	0.0104252
1196	0.0104166
1197	0.0104079
1198	0.0103992
1199	0.0103906
1200	0.0103819
1201	0.0103733
1202	0.0103647
1203	0.0103561
1204	0.0103476
1205	0.010339
1206	0.0103305
1207	0.0103219
1208	0.0103134
1209	0.0103049
1210	0.0102964
1211	0.010288
1212	0.0102795
1213	0.010271
1214	0.0102626
1215	0.0102542
1216	0.0102458
1217	0.0102374
1218	0.010229
1219	0.0102207
1220	0.0102123
1221	0.010204
1222	0.0101956
1223	0.0101873
1224	0.010179
1225	0.0101708
1226	0.0101625
1227	0.0101542
1228	0.010146
1229	0.0101378
1230	0.0101296
1231	0.0101214
1232	0.0101132
1233	0.010105
1234	0.0100968
1235	0.0100887
1236	0.0100805
1237	0.0100724
1238	0.0100643
1239	0.0100562
1240	0.0100481
1241	0.0100401
1242	0.010032
1243	0.010024
1244	0.0100159
1245	0.0100079
1246	0.0099999
1247	0.0099919
1248	0.00998392
1249	0.00997596
1250	0.009968
1251	0.00996006
1252	0.00995213
1253	0.00994421
1254	0.00993631
1255	0.00992841
1256	0.00992053
1257	0.00991267
1258	0.00990481
1259	0.00989697
1260	0.00988914
1261	0.00988132
1262	0.00987352
1263	0.00986573
1264	0.00985795
1265	0.00985018
1266	0.00984242
1267	0.00983468
1268	0.00982695
1269	0.00981923
1270	0.00981152
1271	0.00980382
1272	0.00979614
1273	0.00978847
1274	0.00978081
1275	0.00977316
1276	0.00976553
1277	0.00975791
1278	0.00975029
1279	0.0097427
1280	0.00973511
1281	0.00972753
1282	0.00971997
1283	0.00971242
1284	0.00970487
1285	0.00969735
1286	0.00968983
1287	0.00968232
1288	0.00967483
1289	0.00966735
1290	0.00965988
1291	0.00965242
1292	0.00964497
1293	0.00963753
1294	0.00963011
1295	0.0096227
1296	0.00961529
1297	0.0096079
1298	0.00960052
1299	0.00959316
1300	0.0095858
1301	0.00957845
1302	0.00957112
1303	0.0095638
1304	0.00955649
1305	0.00954918
1306	0.0095419
1307	0.00953462
1308	0.00952735
1309	0.00952009
1310	0.00951285
1311	0.00950562
1312	0.00949839
1313	0.00949118
1314	0.00948398
1315	0.00947679
1316	0.00946961
1317	0.00946244
1318	0.00945528
1319	0.00944814
1320	0.009441
1321	0.00943388
1322	0.00942676
1323	0.00941966
1324	0.00941256
1325	0.00940548
1326	0.00939841
1327	0.00939135
1328	0.0093843
1329	0.00937726
1330	0.00937023
1331	0.00936321
1332	0.0093562
1333	0.00934921
1334	0.00934222
1335	0.00933524
1336	0.00932827
1337	0.00932132
1338	0.00931437
1339	0.00930744
1340	0.00930051
1341	0.0092936
1342	0.00928669
1343	0.0092798
1344	0.00927292
1345	0.00926604
1346	0.00925918
1347	0.00925232
1348	0.00924548
1349	0.00923865
1350	0.00923182
1351	0.00922501
1352	0.00921821
1353	0.00921142
1354	0.00920463
1355	0.00919786
1356	0.0091911
1357	0.00918434
1358	0.0091776
1359	0.00917087
1360	0.00916414
1361	0.00915743
1362	0.00915073
1363	0.00914403
1364	0.00913735
1365	0.00913067
1366	0.00912401
1367	0.00911735
1368	0.00911071
1369	0.00910407
1370	0.00909745
1371	0.00909083
1372	0.00908423
1373	0.00907763
1374	0.00907104
1375	0.00906446
1376	0.00905789
1377	0.00905134
1378	0.00904479
1379	0.00903825
1380	0.00903172
1381	0.0090252
1382	0.00901868
1383	0.00901218
1384	0.00900569
1385	0.00899921
1386	0.00899273
1387	0.00898627
1388	0.00897981
1389	0.00897336
1390	0.00896693
1391	0.0089605
1392	0.00895408
1393	0.00894767
1394	0.00894127
1395	0.00893488
1396	0.0089285
1397	0.00892213
1398	0.00891576
1399	0.00890941
1400	0.00890306
1401	0.00889672
1402	0.0088904
1403	0.00888408
1404	0.00887777
1405	0.00887147
1406	0.00886518
1407	0.00885889
1408	0.00885262
1409	0.00884635
1410	0.0088401
1411	0.00883385
1412	0.00882761
1413	0.00882138
1414	0.00881516
1415	0.00880895
1416	0.00880275
1417	0.00879655
1418	0.00879037
1419	0.00878419
1420	0.00877802
1421	0.00877186
1422	0.00876571
1423	0.00875957
1424	0.00875343
1425	0.00874731
1426	0.00874119
1427	0.00873508
1428	0.00872898
1429	0.00872289
1430	0.00871681
1431	0.00871073
1432	0.00870467
1433	0.00869861
1434	0.00869256
1435	0.00868652
1436	0.00868049
1437	0.00867446
1438	0.00866845
1439	0.00866244
1440	0.00865644
1441	0.00865045
1442	0.00864447
1443	0.0086385
1444	0.00863253
1445	0.00862657
1446	0.00862062
1447	0.00861468
1448	0.00860875
1449	0.00860283
1450	0.00859691
1451	0.008591
1452	0.0085851
